episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate
2501,276960,17.351442575454712,174,2.3900000993162394,52.98000085912645,475,-0.006646447582170367,0.03933449101168662,-0.0693768784403801,0.0064593590795993805,0.01953125,0.990327775478363,0.00025
2502,276995,3.4969544410705566,35,-3.4699999783188105,52.98000085912645,475,-0.010592016100417823,0.0330391984898597,-0.10512887686491013,0.013438275083899498,0.05859375,0.9913095831871033,0.00025
2503,277173,17.16827154159546,178,2.7200001049786806,52.98000085912645,475,6.798363756388426e-06,0.35960997798247263,-0.017659513978287578,0.0001267213374376297,0.00390625,0.8487920761108398,0.00025
2504,277323,14.769908905029297,150,1.4400000870227814,52.98000085912645,475,-0.006523968186229467,0.03383961203508079,-0.09061875846236944,0.0035742700565606356,0.0234375,0.9934772253036499,0.00025
2505,277379,5.27966570854187,56,-2.4599999636411667,52.98000085912645,475,-0.00904051901306957,0.23968203645199537,-0.06044873921200633,0.007941477000713348,0.033203125,0.9511605501174927,0.00025
2506,277530,14.653377294540405,151,1.5700000897049904,52.98000085912645,475,-0.004211293300613761,0.31869240873493254,-0.01544766640290618,0.00031387386843562126,0.005859375,0.867583155632019,0.00025
2507,277686,14.72127389907837,156,1.810000093653798,52.98000085912645,475,-0.006142520462162793,0.12754087056964636,-0.04054558277130127,0.008387502282857895,0.021484375,0.967470109462738,0.00025
2508,277869,17.202176570892334,183,3.0100001096725464,52.98000085912645,475,-0.011283778643701226,0.06039582611992955,-0.07293174415826797,0.013390447944402695,0.048828125,0.9891387224197388,0.00025
2509,278155,26.709755659103394,286,7.670000175014138,52.98000085912645,475,-0.010162478545680642,1.2884477823972702,-0.033457574201747775,0.010780906304717064,0.0234375,0.11233329772949219,0.00025
2510,278324,15.904503345489502,169,2.43000010214746,52.98000085912645,475,-0.010636964114382863,0.3398896884173155,-0.049117077607661486,0.004499521106481552,0.033203125,0.8992999196052551,0.00025
2511,278505,17.40080237388611,181,2.870000107213855,52.98000085912645,475,-0.008202970493584871,0.10260974057018757,-0.08098106365650892,0.003160171676427126,0.033203125,0.9770349860191345,0.00025
2512,278664,15.23756742477417,159,1.9700000956654549,52.98000085912645,475,-0.0033868446480482817,0.03467904217541218,-0.04907471872866154,0.005061906762421131,0.017578125,0.9785772562026978,0.00025
2513,278845,17.36737895011902,181,2.9000001084059477,52.98000085912645,475,-0.004076802986674011,0.12068125046789646,-0.025901865330524743,0.0025542567018419504,0.0078125,0.9577305912971497,0.00025
2514,279021,16.952894926071167,176,2.66000010445714,52.98000085912645,475,-0.010923470108537003,0.07091045053675771,-0.1308675715699792,0.0037933215498924255,0.04296875,0.9834740161895752,0.00025
2515,279171,14.769992351531982,150,1.5200000889599323,52.98000085912645,475,-0.0053601874969899654,0.007789886090904474,-0.04762254352681339,0.008303586393594742,0.033203125,0.9947171807289124,0.00025
2516,279317,13.771910667419434,146,1.3900000881403685,52.98000085912645,475,-0.005001414625439793,0.05009210330899805,-0.019746569101698697,0.002890578471124172,0.0078125,0.971398651599884,0.00025
2517,279502,17.301780223846436,185,3.1900001130998135,52.98000085912645,475,-0.005294725298881531,0.23222746886312962,-0.046317650470882654,0.003878548741340637,0.021484375,0.9394267797470093,0.00025
2518,279682,16.98785662651062,180,2.8200001064687967,52.98000085912645,475,-0.005324563302565366,0.09901100024580956,-0.12226961739361286,0.001960477326065302,0.02734375,0.9767682552337646,0.00025
2519,279996,28.406747102737427,314,9.060000196099281,52.98000085912645,475,-0.002880346029996872,0.7073718913597986,-0.017700112075544894,0.004732037894427776,0.009765625,0.5783522725105286,0.00025
2520,280135,14.505064725875854,139,1.0100000817328691,52.98000085912645,475,-0.004009922267869115,0.06634250609204173,-0.10278108343482018,0.0014033352490514517,0.0234375,0.9868221282958984,0.00025
2521,280198,5.527936220169067,63,-2.1099999584257603,52.98000085912645,475,-0.006341350264847279,0.21561100333929062,-0.052847818937152624,0.005419449415057898,0.025390625,0.9645861983299255,0.00025
2522,280384,17.18522572517395,186,3.1900001130998135,52.98000085912645,475,-0.004114035400561988,0.538453427143395,-0.027920646825805306,0.005149103235453367,0.01171875,0.7650904655456543,0.00025
2523,280450,6.06122088432312,66,-2.0499999579042196,52.98000085912645,475,-0.0033103206660598516,0.12005846668034792,-0.08482079021632671,0.0009677060879766941,0.015625,0.9888395667076111,0.00025
2524,280605,14.504602193832397,155,1.8500000946223736,52.98000085912645,475,-0.002371984999626875,0.28167165792547166,-0.030291094444692135,0.007750025484710932,0.013671875,0.855046272277832,0.00025
2525,280706,8.842846393585205,101,-0.3699999339878559,52.98000085912645,475,-0.007844921667128801,0.10706121288239956,-0.05607355386018753,0.011582509614527225,0.033203125,0.9752625226974487,0.00025
2526,280891,17.15254282951355,185,3.10000011138618,52.98000085912645,475,-0.00624389888253063,0.18109580175951123,-0.017653423943556845,0.019808437675237656,0.013671875,0.9159461855888367,0.00025
2527,281068,17.167409420013428,177,2.5900001022964716,52.98000085912645,475,-0.0029194361995905638,0.13416592217981815,-0.07568235229700804,0.0041057998314499855,0.017578125,0.9866646528244019,0.00025
2528,281252,17.202261686325073,184,3.10000011138618,52.98000085912645,475,-0.0034077672753483057,0.024137832457199693,-0.05070242192596197,0.004482804797589779,0.029296875,0.9899768233299255,0.00025
2529,281293,3.6304473876953125,41,-3.1799999736249447,52.98000085912645,475,-0.0034077672753483057,0.024137832457199693,-0.05070242192596197,0.004482804797589779,0.029296875,0.9899768233299255,0.00025
2530,281489,18.53401207923889,196,3.610000118613243,52.98000085912645,475,-0.004038538900204003,0.07870345329865813,-0.08739347010850906,0.0022279042750597,0.025390625,0.9815198183059692,0.00025
2531,281652,15.336440324783325,163,2.170000098645687,52.98000085912645,475,-0.00973258214071393,0.3298805635422468,-0.06743789417669177,0.0013368541840463877,0.017578125,0.8847025036811829,0.00025
2532,281991,30.341182947158813,339,10.190000211820006,52.98000085912645,475,-0.0007848718669265509,0.023244102019816637,-0.027413757983595133,0.0008231815882027149,0.00390625,0.9837036728858948,0.00025
2533,282122,11.990002393722534,131,0.8800000827759504,52.98000085912645,475,-0.010675036115571856,0.09215227735694498,-0.03420705650933087,0.021208899095654488,0.029296875,0.9592704176902771,0.00025
2534,282302,17.06852388381958,180,2.8200001064687967,52.98000085912645,475,-0.00393060315400362,0.43583069229498506,-0.028692510910332203,0.007226645480841398,0.017578125,0.8632537126541138,0.00025
2535,282627,31.322980880737305,325,9.04000019095838,52.98000085912645,475,-0.007310642162337899,0.06411697110161185,-0.06263474514707923,0.003738986561074853,0.037109375,0.95478755235672,0.00025
2536,282756,11.107362031936646,129,0.9100000839680433,52.98000085912645,475,-0.009097269852645695,0.12272439559455961,-0.03623557882383466,0.00580356502905488,0.01953125,0.938511848449707,0.00025
2537,282882,11.339909553527832,126,0.7600000817328691,52.98000085912645,475,-0.000375437899492681,0.20210620953002945,-0.029606571653857827,0.0005357873160392046,0.01171875,0.9075480699539185,0.00025
2538,283062,16.96926474571228,180,2.9000001084059477,52.98000085912645,475,-7.892027497291565e-05,0.11876201361883432,-0.022920685121789575,1.383945345878601e-05,0.0,0.9360746741294861,0.00025
2539,283245,17.38505744934082,183,2.9600001089274883,52.98000085912645,475,-0.009932428132742643,0.23297197930514812,-0.1060768747702241,0.00968796294182539,0.044921875,0.9537022709846497,0.00025
2540,283423,16.95201873779297,178,2.760000105947256,52.98000085912645,475,-0.0031522081699222326,0.037127097602933645,-0.04881755169481039,0.009507862851023674,0.013671875,0.9740130305290222,0.00025
2541,283584,14.988087177276611,161,2.150000099092722,52.98000085912645,475,-0.010222516604699194,0.07745109125971794,-0.10067286249250174,0.01279213186353445,0.041015625,0.9843707084655762,0.00025
2542,283780,19.449970722198486,196,3.4100001137703657,52.98000085912645,475,-0.005092466250061989,4.608139783143997,-0.12354219425469637,0.0009570112451910973,0.0234375,-0.7764104604721069,0.00025
2543,283910,11.688710689544678,130,0.8800000827759504,52.98000085912645,475,-0.0024455394595861435,0.6861368793761358,-0.03525998559780419,0.00033833878114819527,0.00390625,0.6991596221923828,0.00025
2544,284081,16.23701810836792,171,2.4400001019239426,52.98000085912645,475,-0.002476521534845233,0.2674174550920725,-0.05972738075070083,0.0008081281557679176,0.013671875,0.8920493125915527,0.00025
2545,284259,17.067660331726074,178,2.7200001049786806,52.98000085912645,475,-0.007745913811959326,0.0945725510828197,-0.090231379494071,0.02400718443095684,0.041015625,0.9818117618560791,0.00025
2546,284433,16.72128438949585,174,2.4700001012533903,52.98000085912645,475,-0.0051355790346860886,0.029018392553552985,-0.08017487823963165,0.009622691199183464,0.03125,0.9909078478813171,0.00025
2547,284436,1.1465661525726318,3,-4.949999999254942,52.98000085912645,475,-0.0051355790346860886,0.029018392553552985,-0.08017487823963165,0.009622691199183464,0.03125,0.9909078478813171,0.00025
2548,284605,16.686118125915527,169,2.2300000973045826,52.98000085912645,475,-0.00929606007412076,0.11075756489299238,-0.08829300571233034,0.006855725310742855,0.03125,0.9743705987930298,0.00025
2549,284781,17.00247311592102,176,2.6200001034885645,52.98000085912645,475,-0.010347298113629222,0.06751116784289479,-0.13847161550074816,0.011244416236877441,0.05078125,0.9891869425773621,0.00025
2550,284952,17.335169315338135,171,2.2900000978261232,52.98000085912645,475,-0.006900413194671273,0.015023541986010969,-0.07317838165909052,0.01938256248831749,0.033203125,0.9930997490882874,0.00025
2551,285125,17.184568166732788,173,2.430000100284815,52.98000085912645,475,-0.010414219577796757,0.10010873340070248,-0.08753010351210833,0.01554881315678358,0.0625,0.9785062670707703,0.00025
2552,285162,3.830669641494751,37,-3.3699999768286943,52.98000085912645,475,-0.010414219577796757,0.10010873340070248,-0.08753010351210833,0.01554881315678358,0.0625,0.9785062670707703,0.00025
2553,285315,15.337104082107544,153,1.5100000873208046,52.98000085912645,475,-0.0057239537127316,0.0484439367428422,-0.08854905888438225,0.006801787763834,0.037109375,0.985114336013794,0.00025
2554,285487,17.234362840652466,172,2.3400000985711813,52.98000085912645,475,-0.00801880587823689,0.04214983037672937,-0.04079066566191614,0.005546226166188717,0.0390625,0.9780447483062744,0.00025
2555,285655,17.18432855606079,168,2.1000000946223736,52.98000085912645,475,-0.006132698996225372,0.035244372906163335,-0.09464867226779461,0.002920860890299082,0.02734375,0.9939843416213989,0.00025
2556,285777,11.00733757019043,122,0.5600000787526369,52.98000085912645,475,-0.010768846608698368,0.05559090431779623,-0.10713168606162071,0.007012262009084225,0.046875,0.9889121055603027,0.00025
2557,285947,17.18438982963562,170,2.1500000953674316,52.98000085912645,475,-0.002976766787469387,0.676806204020977,-0.031787309620995075,0.0015783365815877914,0.01953125,0.8589903116226196,0.00025
2558,286090,13.6880784034729,143,1.2400000859051943,52.98000085912645,475,-0.0019863673951476812,0.012344216520432383,-0.03559832042083144,0.016969548538327217,0.025390625,0.9938926100730896,0.00025
2559,286266,17.15198564529419,176,2.5700001027435064,52.98000085912645,475,-0.005432545440271497,0.04987744684331119,-0.05593441566452384,0.0024565120693296194,0.033203125,0.9845784306526184,0.00025
2560,286443,17.451526403427124,177,2.580000102519989,52.98000085912645,475,-0.007180963875725865,0.08195629995316267,-0.11855119466781616,0.011079201474785805,0.0546875,0.9898202419281006,0.00025
2561,286622,16.967851877212524,179,2.8500001076608896,52.98000085912645,475,-0.004260928835719824,0.017681278404779732,-0.06376082031056285,0.010914504528045654,0.029296875,0.9912708401679993,0.00025
2562,286799,17.201985597610474,177,2.580000102519989,52.98000085912645,475,-0.00874634156934917,0.06014433316886425,-0.08359622396528721,0.004013515077531338,0.029296875,0.985308051109314,0.00025
2563,286962,14.970638036727905,163,2.170000098645687,52.98000085912645,475,-0.008776234812103212,0.048991024028509855,-0.1252473033964634,0.007332146167755127,0.037109375,0.9898484349250793,0.00025
2564,287116,14.985973119735718,154,1.6700000911951065,52.98000085912645,475,-0.007115268614143133,0.011666761944070458,-0.04718202073127031,0.010249701328575611,0.033203125,0.9937456846237183,0.00025
2565,287295,17.284371852874756,179,2.7200001049786806,52.98000085912645,475,-0.010188627056777477,0.11399445356801152,-0.04217271809466183,0.004693807568401098,0.03515625,0.9620146155357361,0.00025
2566,287452,14.754467010498047,157,1.9100000951439142,52.98000085912645,475,-0.013725085998885334,0.09962701983749866,-0.12352494243532419,0.008014843799173832,0.05078125,0.9870484471321106,0.00025
2567,287490,3.7299768924713135,38,-3.279999975115061,52.98000085912645,475,-0.009710912127047777,0.07767775375396013,-0.08206443395465612,0.005210214760154486,0.0390625,0.9881361722946167,0.00025
2568,287665,17.251259803771973,175,2.4900001008063555,52.98000085912645,475,-0.0010805728379637003,0.37904609931865707,-0.02020849660038948,0.0005373551975935698,0.0078125,0.8458189964294434,0.00025
2569,287839,17.06783652305603,174,2.480000101029873,52.98000085912645,475,-0.0062224112916737795,0.07879047701135278,-0.09613528940826654,0.005020131357014179,0.0390625,0.9893175959587097,0.00025
2570,288018,17.069130659103394,179,2.7700001057237387,52.98000085912645,475,-0.0036950011854059994,0.05609419522807002,-0.06980866752564907,0.003846589243039489,0.0234375,0.971284031867981,0.00025
2571,288132,9.8910551071167,114,0.2300000749528408,52.98000085912645,475,-0.005638749920763075,0.026807191548869014,-0.058216058649122715,0.00528607377782464,0.0390625,0.9932447671890259,0.00025
2572,288259,11.073238372802734,127,0.8100000824779272,52.98000085912645,475,-0.004420477140229195,0.1652434169081971,-0.03187850210815668,0.004466939717531204,0.025390625,0.9380625486373901,0.00025
2573,288559,27.34234046936035,300,8.360000185668468,52.98000085912645,475,-0.00022057397291064262,1.3169444724917412,-0.02001898898743093,9.390478953719139e-05,0.001953125,0.3133372664451599,0.00025
2574,288739,17.268556118011475,180,2.8200001064687967,52.98000085912645,475,-0.00808182917535305,0.05493472865782678,-0.09570276457816362,0.008671224117279053,0.033203125,0.9885867238044739,0.00025
2575,288899,15.153307914733887,160,2.0600000973790884,52.98000085912645,475,-0.007080669514834881,0.015691443346440792,-0.07162288064137101,0.006602860987186432,0.041015625,0.9921435713768005,0.00025
2576,289074,17.36884880065918,175,2.5200001019984484,52.98000085912645,475,-0.003489328781142831,0.033465029031503946,-0.02808998362161219,0.010846549645066261,0.013671875,0.9828429818153381,0.00025
2577,289229,14.769830226898193,155,1.810000093653798,52.98000085912645,475,-0.010716114193201065,0.02367272798437625,-0.11190179269760847,0.005309892352670431,0.041015625,0.9954758882522583,0.00025
2578,289389,15.4365553855896,160,2.020000096410513,52.98000085912645,475,-0.004829021287150681,0.14719160459935665,-0.057562047615647316,0.001517574768513441,0.0234375,0.9728392958641052,0.00025
2579,289561,17.101128578186035,172,2.3800000995397568,52.98000085912645,475,-0.006131228990852833,0.03323340346105397,-0.05563677614554763,0.014604292809963226,0.033203125,0.9906377196311951,0.00025
2580,289565,1.133159875869751,4,-4.949999999254942,52.98000085912645,475,-0.006131228990852833,0.03323340346105397,-0.05563677614554763,0.014604292809963226,0.033203125,0.9906377196311951,0.00025
