episode,timestep,task,reward,length
3112,305674,3,-1.5119999999999987,111
3113,305924,2,28.628000000000092,250
3114,306109,0,1.9399999999999782,185
3115,306148,3,-5.026,39
3116,306353,2,22.984000000000073,205
3117,306431,0,-2.2800000000000025,78
3118,306523,0,-1.5100000000000064,92
3119,306723,2,22.18800000000007,200
3120,306908,1,11.671999999999962,185
3121,307105,1,13.099999999999966,197
3122,307195,1,2.7700000000000085,90
3123,307373,3,2.7300000000000164,178
3124,307391,1,-4.345999999999999,18
3125,307518,1,6.3479999999999865,127
3126,307652,1,6.781999999999984,134
3127,307843,0,2.199999999999976,191
3128,308017,4,35.62599999999996,174
3129,308099,4,15.090000000000014,82
3130,308214,1,4.403999999999996,115
3131,308307,3,-1.9179999999999993,93
3132,308361,3,-4.76,54
3133,308468,1,3.7280000000000015,107
3134,308622,1,8.369999999999973,154
3135,308992,1,29.213999999999935,370
3136,309167,4,36.02999999999998,175
3137,309277,0,-1.1700000000000088,110
3138,309567,1,21.43399999999996,290
3139,309678,1,4.455999999999996,111
3140,309779,2,9.160000000000014,101
3141,309885,4,20.442000000000018,106
3142,310070,1,11.827999999999967,185
3143,310099,3,-5.516,29
3144,310272,1,10.147999999999964,173
3145,310389,1,5.007999999999994,117
3146,310572,2,19.54400000000006,183
3147,310719,0,0.7599999999999838,147
3148,310749,3,-5.558,30
3149,310779,1,-3.2540000000000004,30
3150,310963,2,19.97200000000006,184
3151,311010,2,2.1119999999999974,47
3152,311037,0,-4.119999999999999,27
3153,311224,3,2.758000000000015,187
3154,311271,0,-3.2299999999999986,47
3155,311457,3,2.842000000000013,186
3156,311531,1,0.8180000000000076,74
3157,311610,3,-3.0800000000000067,79
3158,311683,0,-2.2200000000000024,73
3159,311747,4,11.00400000000001,64
3160,311949,1,13.39799999999996,202
3161,312134,3,3.066000000000015,185
3162,312333,1,13.17599999999996,199
3163,312468,3,0.22400000000001086,135
3164,312654,1,11.877999999999965,186
3165,312739,3,-2.8840000000000057,85
3166,312854,0,-0.7500000000000089,115
3167,312978,4,24.558000000000025,124
3168,313150,3,2.6040000000000187,172
3169,313231,0,-2.1800000000000037,81
3170,313365,1,6.457999999999986,134
3171,313446,2,6.328000000000001,81
3172,313557,0,-0.4700000000000095,111
3173,313628,1,0.4400000000000057,71
3174,313831,4,42.27199999999991,203
3175,314036,4,42.737999999999914,205
3176,314166,3,-0.6299999999999946,130
3177,314377,4,44.0159999999999,211
3178,314569,1,12.825999999999958,192
3179,314772,4,42.205999999999925,203
3180,314978,1,14.041999999999963,206
3181,315147,1,10.391999999999967,169
3182,315327,4,37.05399999999996,180
3183,315398,4,12.416000000000007,71
3184,315473,3,-3.3040000000000047,75
3185,315638,1,9.867999999999967,165
3186,315715,1,0.896000000000007,77
3187,315908,1,12.887999999999959,193
3188,316077,3,2.2820000000000142,169
3189,316148,4,12.680000000000014,71
3190,316267,0,-0.3500000000000094,119
3191,316278,1,-5.212,11
3192,316471,4,39.80399999999995,193
3193,316575,2,9.484000000000016,104
3194,316787,4,44.34199999999991,212
3195,316956,2,18.200000000000053,169
3196,317060,3,-1.8900000000000006,104
3197,317266,4,42.889999999999915,206
3198,317375,4,21.08400000000002,109
3199,317651,0,5.670000000000005,276
3200,317795,4,28.924000000000024,144
3201,318009,4,44.8319999999999,214
3202,318202,3,3.3460000000000143,193
3203,318269,0,-2.5200000000000014,67
3204,318506,1,16.695999999999955,237
3205,318679,3,2.4500000000000153,173
3206,318871,0,2.1799999999999757,192
3207,319008,2,13.688000000000034,137
3208,319206,4,41.2959999999999,198
3209,319231,4,2.2920000000000016,25
3210,319372,1,7.419999999999977,141
3211,319550,3,2.3940000000000143,178
3212,319740,4,39.19199999999997,190
3213,319926,4,38.19999999999996,186
3214,320038,0,-0.9100000000000081,112
3215,320076,2,0.7880000000000003,38
3216,320253,1,11.139999999999958,177
3217,320255,3,-7.0,2
3218,320434,1,10.927999999999965,179
3219,320628,4,40.17799999999995,194
3220,320827,2,22.01600000000007,199
3221,321116,2,33.856000000000094,289
3222,321199,4,15.22400000000001,83
3223,321318,4,23.36000000000002,119
3224,321457,0,0.19999999999998685,139
3225,321543,1,1.9940000000000104,86
3226,321603,2,3.539999999999994,60
3227,321767,1,9.709999999999965,164
3228,321834,2,4.679999999999994,67
3229,322029,4,40.26999999999997,195
3230,322354,0,7.090000000000019,325
3231,322545,0,2.0899999999999785,191
3232,322952,2,49.12000000000002,407
3233,323142,0,2.1099999999999772,190
3234,323362,0,2.9599999999999707,220
3235,323428,0,-2.5300000000000007,66
3236,323472,2,1.459999999999999,44
3237,323674,2,22.37200000000007,202
3238,323885,1,14.735999999999954,211
3239,324034,1,8.431999999999974,149
3240,324047,1,-4.992,13
3241,324196,1,8.191999999999975,149
3242,324270,3,-3.5280000000000054,74
3243,324468,1,13.005999999999961,198
3244,324584,1,5.101999999999993,116
3245,324790,4,42.91999999999992,206
3246,324911,2,11.696000000000025,121
3247,324922,2,-2.768,11
3248,324977,0,-3.1899999999999986,55
3249,325057,1,1.4300000000000086,80
3250,325119,2,3.8519999999999923,62
3251,325144,3,-5.95,25
3252,325273,2,12.79200000000003,129
3253,325399,2,12.30000000000003,126
3254,325592,0,2.419999999999976,193
3255,325659,2,4.591999999999995,67
3256,325740,1,1.3960000000000088,81
3257,325800,2,3.547999999999994,60
3258,325802,2,-3.9,2
3259,325935,3,0.09800000000000963,133
3260,326090,0,0.6299999999999839,155
3261,326179,1,2.5520000000000067,89
3262,326191,0,-4.75,12
3263,326385,3,4.018000000000022,194
3264,326527,2,14.644000000000037,142
3265,326699,4,35.02799999999999,172
3266,326726,3,-5.754,27
3267,326873,1,8.163999999999977,147
3268,327010,2,13.688000000000034,137
3269,327147,2,13.584000000000035,137
3270,327418,4,57.25799999999981,271
3271,327552,1,6.457999999999986,134
3272,327566,4,-0.1419999999999999,14
3273,327605,3,-5.207999999999999,39
3274,327734,2,12.82400000000003,129
3275,327906,3,2.5340000000000167,172
3276,328002,1,3.082000000000006,96
3277,328180,4,36.43199999999996,178
3278,328264,3,-2.618000000000004,84
3279,328414,3,1.0640000000000125,150
3280,328612,0,3.159999999999977,198
3281,328693,1,1.6240000000000085,81
3282,328719,2,-0.795999999999998,26
3283,328757,2,0.7160000000000002,38
3284,328850,4,17.428000000000015,93
3285,328865,2,-2.2079999999999993,15
3286,329060,4,40.57599999999994,195
3287,329127,3,-3.4720000000000035,67
3288,329228,2,9.160000000000014,101
3289,329311,0,-1.9500000000000042,83
3290,329498,1,11.759999999999962,187
3291,329615,1,4.719999999999995,117
3292,329734,0,-0.400000000000011,119
3293,329858,3,-0.265999999999992,124
3294,329947,3,-2.6460000000000035,89
3295,330124,1,10.407999999999966,177
3296,330378,2,29.124000000000088,254
3297,330530,3,1.1760000000000144,152
3298,330645,2,10.856000000000021,115
3299,330715,0,-2.84,70
3300,330804,3,-2.6600000000000037,89
3301,330848,4,6.470000000000006,44
3302,330910,0,-2.8499999999999996,62
3303,331012,0,-1.2100000000000075,102
3304,331052,2,1.0279999999999996,40
3305,331092,0,-3.589999999999999,40
3306,331110,3,-6.174,18
3307,331151,4,5.9000000000000075,41
3308,331163,3,-6.58,12
3309,331342,0,2.1299999999999777,179
3310,331344,0,-5.0,2
3311,331518,3,2.912000000000017,174
3312,331702,0,2.0499999999999785,184
3313,331890,0,2.529999999999977,188
3314,332124,0,3.8999999999999844,234
3315,332298,1,10.809999999999967,174
3316,332493,1,13.26399999999996,195
3317,332691,1,12.861999999999963,198
3318,332750,4,9.806000000000012,59
3319,332878,2,12.42800000000003,128
3320,333238,2,42.71600000000006,360
3321,333426,4,38.89399999999995,188
3322,333547,3,-0.5879999999999939,121
3323,333779,1,15.72599999999997,232
3324,333883,0,-1.1100000000000079,104
3325,333996,0,-0.9400000000000084,113
3326,334095,3,-2.016000000000001,99
3327,334154,0,-3.039999999999999,59
3328,334356,0,2.4099999999999753,202
3329,334541,1,11.587999999999962,185
3330,334662,0,-0.5800000000000107,121
3331,334774,1,4.745999999999995,112
3332,334962,2,20.436000000000064,188
3333,335087,0,-0.5000000000000115,125
3334,335171,1,1.8700000000000099,84
3335,335257,0,-1.9200000000000044,86
3336,335354,0,-1.1300000000000074,97
3337,335476,3,-0.9519999999999946,122
3338,335654,4,36.59999999999997,178
3339,335692,1,-2.614000000000001,38
3340,335891,2,22.04000000000007,199
3341,335985,1,2.538000000000009,94
3342,336177,1,12.68199999999996,192
3343,336353,0,1.529999999999979,176
3344,336437,4,15.508000000000017,84
3345,336622,1,11.863999999999965,185
3346,336808,4,38.36199999999995,186
3347,336919,1,4.887999999999995,111
3348,337036,4,22.780000000000022,117
3349,337194,4,32.138000000000005,158
3350,337281,0,-1.6700000000000044,87
3351,337387,3,-1.9600000000000009,106
3352,337502,4,22.44000000000002,115
3353,337527,3,-5.838,25
3354,337627,0,-1.1400000000000077,100
3355,337764,4,27.404000000000025,137
3356,337940,4,36.307999999999964,176
3357,338127,2,20.04000000000006,187
3358,338249,1,5.8939999999999895,122
3359,338441,2,20.900000000000066,192
3360,338644,1,13.747999999999955,203
3361,339004,4,77.32000000000008,360
3362,339106,0,-1.360000000000007,102
3363,339298,4,39.62799999999995,192
3364,339493,4,40.26999999999995,195
3365,339505,0,-4.66,12
3366,339700,1,12.927999999999962,195
3367,339742,3,-5.053999999999999,42
3368,339815,0,-2.3700000000000014,73
3369,339943,3,0.3640000000000114,128
3370,339956,3,-6.51,13
3371,339970,1,-4.834,14
3372,340103,0,0.09999999999998721,133
3373,340166,2,4.023999999999994,63
3374,340306,0,0.5299999999999851,140
3375,340430,0,-0.5400000000000116,124
3376,340445,0,-4.56,15
3377,340585,1,7.213999999999981,140
3378,340791,2,23.116000000000074,206
3379,340911,3,-0.41999999999999105,120
3380,341107,3,3.5000000000000107,196
3381,341226,2,11.192000000000023,119
3382,341315,1,2.31200000000001,89
3383,341493,1,10.913999999999966,178
3384,341678,4,38.17999999999996,185
3385,341834,1,9.10599999999997,156
3386,342024,1,12.029999999999962,190
3387,342146,0,-0.6400000000000112,122
3388,342251,1,4.215999999999999,105
3389,342404,1,8.631999999999973,153
3390,342597,2,20.976000000000067,193
3391,342638,1,-2.3320000000000016,41
3392,342831,0,2.4699999999999758,193
3393,342978,4,29.46400000000002,147
3394,343012,1,-3.1620000000000004,34
3395,343040,1,-3.5339999999999994,28
3396,343213,1,10.603999999999964,173
3397,343293,4,14.444000000000006,80
3398,343457,0,1.2999999999999812,164
3399,343657,4,41.50999999999995,200
3400,343811,0,0.9499999999999824,154
3401,343853,0,-3.4099999999999993,42
3402,344007,0,0.9999999999999831,154
3403,344209,4,41.93999999999992,202
3404,344282,2,5.495999999999999,73
3405,344477,2,21.712000000000067,195
3406,344553,0,-2.260000000000003,76
3407,344592,3,-5.151999999999999,39
3408,344750,2,16.364000000000043,158
3409,344939,2,20.584000000000064,189
3410,345059,3,-0.8819999999999952,120
3411,345138,2,6.048,79
3412,345234,3,-2.0580000000000016,96
3413,345353,0,-0.3900000000000112,119
3414,345444,1,2.3400000000000087,91
3415,345621,2,18.968000000000057,177
3416,345751,0,-0.17000000000001325,130
3417,346017,0,5.119999999999997,266
3418,346217,1,13.417999999999964,200
3419,346274,2,3.0959999999999948,57
3420,346400,4,25.11400000000003,126
3421,346576,4,35.91799999999998,176
3422,346606,1,-3.17,30
3423,346810,1,13.905999999999956,204
3424,347350,3,113.18999999999983,540
3425,347533,2,20.09600000000006,183
3426,347677,1,7.689999999999976,144
3427,347753,4,13.542000000000009,76
3428,347865,0,-0.6300000000000088,112
3429,347902,4,4.986000000000008,37
3430,347904,1,-5.95,2
3431,348082,4,36.45599999999999,178
3432,348259,3,2.3800000000000168,177
3433,348445,4,38.33799999999997,186
3434,348557,4,21.49200000000001,112
3435,348725,1,9.573999999999968,168
3436,348888,0,1.3299999999999814,163
3437,348989,4,19.316000000000017,101
3438,349001,1,-5.15,12
3439,349199,4,41.02599999999995,198
3440,349406,2,23.256000000000075,207
3441,349511,0,-1.0100000000000091,105
3442,349843,3,10.486000000000015,332
3443,349879,0,-3.8199999999999994,36
3444,350058,4,36.99799999999995,179
3445,350162,0,-1.3500000000000068,104
3446,350222,1,-0.6379999999999972,60
3447,350404,2,19.66800000000006,182
3448,350542,3,0.16800000000000992,138
3449,350572,3,-5.319999999999999,30
3450,350774,2,22.428000000000072,202
3451,350967,2,21.392000000000067,193
3452,351005,1,-2.518000000000001,38
3453,351102,4,18.28200000000002,97
3454,351180,2,5.996,78
3455,351247,2,4.6559999999999935,67
3456,351376,3,-0.0699999999999914,129
3457,351622,3,5.838000000000015,246
3458,351646,0,-4.31,24
3459,351680,1,-3.3420000000000005,34
3460,351861,4,37.00199999999998,181
3461,351876,0,-4.56,15
3462,352174,3,9.338000000000019,298
3463,352364,3,3.080000000000016,190
3464,352674,1,24.197999999999947,310
3465,353010,2,39.86000000000008,336
3466,353138,1,6.277999999999988,128
3467,353331,1,12.359999999999964,193
3468,353523,0,2.409999999999976,192
3469,353603,0,-2.1400000000000023,80
3470,353778,3,2.982000000000017,175
3471,354102,1,25.26999999999994,324
3472,354166,1,-0.13799999999999546,64
3473,354311,4,29.03400000000002,145
3474,354462,4,30.240000000000016,151
3475,354603,0,0.34999999999998455,141
3476,354626,0,-4.359999999999999,23
3477,354926,0,6.5700000000000145,300
3478,354940,1,-4.774,14
3479,355019,1,1.2720000000000082,79
3480,355153,3,-0.22399999999999043,134
3481,355240,1,1.80400000000001,87
3482,355444,1,13.953999999999958,204
3483,355648,4,42.38199999999995,204
3484,355692,3,-4.732000000000001,44
3485,355765,4,13.146000000000015,73
3486,355974,1,14.503999999999962,209
3487,356167,1,12.467999999999964,193
3488,356358,1,11.959999999999965,191
3489,356562,4,42.42999999999992,204
3490,356691,0,-0.30000000000001226,129
3491,356890,2,21.88800000000007,199
3492,357070,4,37.24599999999994,180
3493,357086,2,-2.075999999999999,16
3494,357289,0,2.9599999999999733,203
3495,357458,4,34.40399999999999,169
3496,357659,4,41.88399999999992,201
3497,357854,1,12.67599999999997,195
3498,357964,0,-1.1600000000000086,110
3499,357996,1,-3.0460000000000007,32
3500,358241,0,3.7299999999999773,245
3501,358354,0,-0.7300000000000093,113
3502,358370,3,-6.258,16
3503,358572,4,41.99999999999994,202
3504,358574,2,-3.9,2
3505,358634,2,3.4199999999999937,60
3506,358696,4,10.51400000000001,62
3507,358780,1,2.0980000000000114,84
3508,358987,4,43.12599999999991,207
3509,359072,2,6.952000000000005,85
3510,359115,1,-2.112000000000002,43
3511,359117,3,-7.0,2
3512,359149,1,-3.226,32
3513,359191,2,1.1479999999999997,42
3514,359373,1,11.053999999999963,182
3515,359435,3,-3.808000000000003,62
3516,359759,1,25.125999999999944,324
3517,359800,3,-4.9559999999999995,41
3518,359964,0,1.2899999999999814,164
3519,360131,3,1.736000000000013,167
3520,360318,1,11.795999999999964,187
3521,360519,2,22.23200000000007,201
3522,360701,1,11.545999999999964,182
3523,360715,0,-4.65,14
3524,360910,2,21.320000000000068,195
3525,361028,2,11.252000000000022,118
3526,361217,0,1.9899999999999771,189
3527,361295,2,5.9719999999999995,78
3528,361441,3,0.6160000000000121,146
3529,361570,0,-0.10000000000001119,129
3530,361740,4,34.777999999999984,170
3531,361944,4,42.45399999999993,204
3532,361968,0,-4.35,24
3533,362354,4,83.15000000000015,386
3534,362396,0,-3.619999999999999,42
3535,362509,4,22.052000000000024,113
3536,362708,1,13.21199999999996,199
3537,362751,1,-2.124000000000002,43
3538,362891,0,-0.2700000000000138,140
3539,363075,0,2.1799999999999766,184
3540,363273,0,2.719999999999975,198
3541,363348,3,-3.304000000000005,75
3542,363468,4,23.542000000000023,120
3543,363590,4,24.032000000000025,122
3544,363733,2,14.456000000000035,143
3545,363800,2,4.591999999999993,67
3546,363848,2,2.083999999999997,48
3547,363989,1,7.455999999999982,141
3548,364101,3,-1.4419999999999966,112
3549,364128,3,-5.754,27
3550,364428,0,6.530000000000014,300
3551,364623,4,40.35999999999995,195
3552,364798,1,10.631999999999966,175
3553,364985,2,20.208000000000062,187
3554,365028,3,-5.039999999999999,43
3555,365211,0,1.7199999999999784,183
3556,365252,4,5.834000000000007,41
3557,365330,0,-2.130000000000003,78
3558,365375,3,-4.676,45
3559,365546,4,35.061999999999976,171
3560,365586,0,-3.539999999999999,40
3561,365727,0,0.059999999999986287,141
3562,365897,0,1.3199999999999807,170
3563,366093,2,21.564000000000068,196
3564,366166,4,12.828000000000007,73
3565,366366,0,2.809999999999974,200
3566,366394,2,-0.5159999999999978,28
3567,366434,4,5.724000000000007,40
3568,366601,3,2.0160000000000142,167
3569,366713,2,10.316000000000018,112
3570,366792,1,1.080000000000008,79
3571,366963,2,17.840000000000053,171
3572,367095,3,0.028000000000008463,132
3573,367287,1,12.117999999999963,192
3574,367451,0,1.2599999999999811,164
3575,367625,4,35.87199999999998,174
3576,367823,1,12.909999999999961,198
3577,368008,2,20.208000000000062,185
3578,368102,1,2.922000000000006,94
3579,368290,3,2.6600000000000144,188
3580,368584,2,34.31600000000009,294
3581,368692,3,-1.7640000000000002,108
3582,368874,2,19.76400000000006,182
3583,369215,0,7.430000000000021,341
3584,369394,0,1.9299999999999775,179
3585,369407,1,-4.932,13
3586,369448,1,-2.1880000000000015,41
3587,369495,1,-1.684000000000001,47
3588,369650,2,16.168000000000045,155
3589,369730,4,14.564000000000014,80
3590,369912,1,11.629999999999963,182
3591,370105,1,12.659999999999961,193
3592,370148,0,-3.519999999999999,43
3593,370344,3,3.724000000000018,196
3594,370476,2,13.084000000000032,132
3595,370523,0,-3.2699999999999987,47
3596,370608,3,-2.8280000000000047,85
3597,370610,4,-2.8,2
3598,370689,4,14.334000000000014,79
3599,370887,2,21.81200000000007,198
3600,370991,2,9.420000000000016,104
3601,371169,2,19.300000000000058,178
3602,371353,1,11.429999999999968,184
3603,371443,3,-2.184000000000001,90
3604,371544,1,3.248000000000003,101
3605,371703,0,0.9199999999999813,159
3606,371835,3,-0.43399999999999395,132
3607,371903,2,4.723999999999995,68
3608,372001,4,18.506000000000014,98
3609,372139,3,0.1120000000000081,138
3610,372211,0,-2.500000000000001,72
3611,372358,3,0.6300000000000114,147
3612,372491,0,-0.3400000000000114,133
3613,372680,0,2.629999999999976,189
3614,372864,3,2.478000000000014,184
3615,373125,1,18.579999999999973,261
3616,373308,1,11.367999999999967,183
3617,373348,3,-4.8999999999999995,40
3618,373394,2,1.8039999999999976,46
3619,373558,1,9.457999999999968,164
3620,373730,2,18.172000000000054,172
3621,373834,0,-1.060000000000008,104
3622,374023,4,39.057999999999964,189
3623,374170,0,0.6899999999999835,147
3624,374193,0,-4.31,23
3625,374380,1,12.17999999999996,187
3626,374568,1,12.30199999999996,188
3627,374610,2,1.2519999999999998,42
3628,374690,2,6.2520000000000024,80
3629,374732,3,-4.997999999999999,42
3630,374900,4,34.17999999999998,168
3631,375076,4,36.10999999999997,176
3632,375278,4,41.921999999999954,202
3633,375342,3,-3.780000000000003,64
3634,375512,3,1.7780000000000165,170
3635,375581,4,11.962000000000003,69
3636,375622,0,-3.6099999999999994,41
3637,375787,2,17.48000000000005,165
3638,375814,3,-5.712,27
3639,375995,0,2.0199999999999774,181
3640,376203,1,13.853999999999967,208
3641,376246,1,-2.076000000000002,43
3642,376410,1,9.361999999999966,164
3643,376581,4,34.94199999999999,171
3644,376761,3,2.646000000000015,180
3645,376945,2,20.14000000000006,184
3646,377061,1,5.1979999999999915,116
3647,377238,4,36.219999999999985,177
3648,377415,0,1.7099999999999804,177
3649,377543,0,-0.31000000000001204,128
3650,377709,0,1.1499999999999817,166
3651,377896,1,12.287999999999961,187
3652,378089,1,12.27599999999996,193
3653,378279,2,20.780000000000065,190
3654,378444,3,1.6940000000000115,165
3655,378561,4,22.972000000000023,117
3656,378744,4,37.70199999999996,183
3657,378924,1,11.181999999999963,180
3658,379200,4,58.57599999999978,276
3659,379369,4,34.54799999999999,169
3660,379537,1,10.197999999999965,168
3661,379739,4,41.99999999999993,202
3662,379831,2,7.444000000000006,92
3663,379850,3,-5.922000000000001,19
3664,379952,3,-1.918000000000001,102
3665,380029,4,13.652000000000008,77
3666,380313,0,5.720000000000004,284
3667,380408,0,-1.430000000000006,95
3668,380479,3,-3.9200000000000026,71
3669,380519,0,-3.579999999999999,40
3670,380732,4,44.45199999999992,213
3671,380793,0,-2.8599999999999994,61
3672,380891,3,-1.806,98
3673,380982,4,17.214000000000016,91
3674,381175,2,21.200000000000067,193
3675,381400,1,15.291999999999952,225
3676,381566,2,17.42000000000005,166
3677,381610,4,6.668000000000008,44
3678,381752,3,0.4340000000000117,142
3679,381814,3,-3.8080000000000043,62
3680,381954,0,0.5299999999999851,140
3681,382159,4,42.68399999999992,205
3682,382322,1,9.539999999999967,163
3683,382518,4,40.757999999999925,196
3684,382674,4,31.708,156
3685,382757,2,6.632000000000003,83
3686,382769,1,-5.15,12
3687,382890,2,11.536000000000024,121
3688,382999,0,-0.7400000000000091,109
3689,383038,3,-5.151999999999999,39
3690,383236,3,3.738000000000012,198
3691,383680,4,96.35200000000039,444
3692,383879,1,13.019999999999964,199
3693,384061,3,3.0240000000000187,182
3694,384270,4,43.6999999999999,209
3695,384486,4,44.84799999999994,216
3696,384592,2,9.668000000000015,106
3697,384704,0,-0.830000000000009,112
3698,384906,4,42.04799999999992,202
3699,385103,0,2.4999999999999742,197
3700,385346,4,51.17199999999985,243
3701,385484,2,14.012000000000036,138
3702,385696,0,3.0099999999999714,212
3703,385864,2,17.54800000000005,168
3704,385892,1,-3.4259999999999997,28
3705,386089,2,21.79200000000007,197
3706,386175,1,1.98200000000001,86
3707,386262,0,-1.7500000000000044,87
3708,386385,1,5.583999999999989,123
3709,386591,4,42.87199999999993,206
3710,386742,4,30.408000000000023,151
3711,386861,1,5.287999999999993,119
3712,387061,4,41.49199999999995,200
3713,387240,2,19.440000000000058,179
3714,387386,2,15.10800000000004,146
3715,387576,3,2.856000000000014,190
3716,387758,3,2.912000000000015,182
3717,387849,0,-1.5200000000000053,91
3718,388037,3,2.7720000000000145,188
3719,388201,3,1.204000000000013,164
3720,388387,0,2.3599999999999772,186
3721,388544,1,8.579999999999973,157
3722,388731,2,20.264000000000063,187
3723,389028,2,34.56000000000008,297
3724,389221,4,39.87599999999995,193
3725,389363,2,14.708000000000037,142
3726,389531,3,2.2680000000000167,168
3727,389613,4,15.096000000000014,82
3728,389790,0,1.6599999999999797,177
3729,389899,0,-1.260000000000007,109
3730,390082,2,19.64800000000006,183
3731,390111,0,-4.02,29
3732,390178,4,11.73600000000001,67
3733,390298,4,23.59000000000002,120
3734,390499,2,22.48800000000007,201
3735,390695,3,3.8920000000000172,196
3736,390831,2,13.708000000000034,136
3737,390991,0,1.0199999999999818,160
3738,391189,4,41.19999999999993,198
3739,391304,0,-0.4300000000000104,115
3740,391503,0,2.6899999999999746,199
3741,391542,2,0.9199999999999999,39
3742,391643,3,-1.9320000000000004,101
3743,391747,0,-1.1100000000000079,104
3744,391812,1,-0.07599999999999696,65
3745,391857,0,-3.369999999999999,45
3746,391945,3,-2.6600000000000046,88
3747,392140,2,21.456000000000067,195
3748,392226,2,6.796000000000003,86
3749,392411,4,38.04199999999999,185
3750,392510,4,18.86200000000002,99
3751,392705,4,40.38999999999995,195
3752,392732,2,-0.6559999999999979,27
3753,392896,3,0.9380000000000166,164
3754,392980,1,2.110000000000012,84
3755,393043,3,-3.808000000000003,63
3756,393149,0,-1.0000000000000084,106
3757,393224,2,5.615999999999998,75
3758,393411,4,38.71799999999994,187
3759,393530,4,23.36600000000002,119
3760,393654,4,24.73200000000003,124
3761,393772,4,23.01000000000002,118
3762,393881,0,-0.9700000000000086,109
3763,393948,2,4.583999999999994,67
3764,394124,0,1.7599999999999785,176
3765,394195,4,12.632000000000012,71
3766,394383,4,38.701999999999956,188
3767,394488,2,9.528000000000016,105
3768,394683,1,12.819999999999968,195
3769,394830,4,29.584000000000024,147
3770,394908,0,-2.210000000000002,78
3771,395182,0,5.87000000000001,274
3772,395230,2,2.147999999999997,48
3773,395407,2,19.000000000000057,177
3774,395540,3,-0.2519999999999918,133
3775,395724,4,37.95599999999996,184
3776,395823,0,-1.1600000000000064,99
3777,395836,2,-2.5199999999999996,13
3778,395971,3,0.44800000000001106,135
3779,396076,0,-1.0100000000000078,105
3780,396175,0,-1.3900000000000068,99
3781,396360,2,19.952000000000062,185
3782,396470,4,21.24200000000002,110
3783,396652,4,37.44199999999998,182
3784,396740,4,16.350000000000016,88
3785,396875,4,27.016000000000027,135
3786,396906,0,-3.8399999999999994,31
3787,397027,2,11.536000000000023,121
3788,397153,2,12.036000000000026,126
3789,397311,1,9.277999999999968,158
3790,397508,2,21.608000000000068,197
3791,397692,3,2.5480000000000107,184
3792,397724,0,-3.6599999999999993,32
3793,397852,3,-0.08399999999999075,128
3794,398109,1,17.65999999999996,257
3795,398356,3,5.180000000000016,247
3796,398557,3,4.242000000000019,201
3797,398722,0,1.469999999999982,165
3798,398817,3,-2.072000000000001,95
3799,398846,2,-0.35199999999999765,29
3800,398931,3,-2.7020000000000053,85
3801,399063,4,26.284000000000024,132
3802,399178,1,5.375999999999994,115
3803,399310,4,26.188000000000024,132
3804,399373,3,-3.920000000000003,63
3805,399557,1,11.657999999999962,184
3806,399750,0,2.339999999999976,193
3807,399865,0,-0.5500000000000105,115
3808,400060,2,21.360000000000067,195
3809,400195,0,-0.07000000000001272,135
3810,400387,3,3.8220000000000187,192
3811,400573,4,38.36799999999998,186
3812,400643,1,0.7620000000000067,70
3813,400720,0,-2.140000000000003,77
3814,400743,3,-6.034000000000001,23
3815,400942,2,22.13600000000007,199
3816,401002,1,-0.7219999999999986,60
3817,401018,4,0.39600000000000035,16
3818,401222,2,22.876000000000072,204
3819,401319,1,3.1440000000000055,97
3820,401418,0,-1.280000000000007,99
3821,401486,3,-3.2760000000000047,68
3822,401574,3,-2.730000000000005,88
3823,401710,2,13.484000000000034,136
3824,401906,3,3.892000000000019,196
3825,402056,3,1.4560000000000137,150
3826,402101,0,-3.219999999999999,45
3827,402295,2,21.236000000000065,194
3828,402326,0,-3.8399999999999994,31
3829,402432,3,-1.0079999999999947,106
3830,402446,0,-4.57,14
3831,402638,1,12.309999999999963,192
3832,402754,1,4.609999999999994,116
3833,402769,3,-6.258,15
3834,402951,3,2.5200000000000156,182
3835,403113,3,0.7000000000000144,162
3836,403300,1,11.711999999999968,187
3837,403385,3,-2.1980000000000004,85
3838,403577,3,3.556000000000017,192
3839,403692,2,10.768000000000022,115
3840,403791,3,-1.7219999999999995,99
3841,404070,2,32.30400000000007,279
3842,404272,2,22.556000000000072,202
3843,404383,0,-0.7100000000000088,111
3844,404480,2,8.536000000000012,97
3845,404586,1,4.097999999999999,106
3846,404631,3,-4.662000000000001,45
3847,404739,1,4.1259999999999994,108
3848,404780,1,-2.296000000000002,41
3849,404991,2,23.720000000000077,211
3850,405193,0,2.9899999999999745,202
3851,405208,2,-2.2479999999999993,15
3852,405327,0,-0.5100000000000104,119
3853,405519,2,20.900000000000066,192
3854,405711,2,21.348000000000066,192
3855,405912,3,4.172000000000017,201
3856,405991,3,-2.842000000000005,79
3857,406191,1,13.273999999999962,200
3858,406369,3,2.856000000000016,178
3859,406524,0,1.0799999999999823,155
3860,406635,3,-0.8959999999999946,111
3861,406777,0,0.4799999999999862,142
3862,406990,4,44.5539999999999,213
3863,407327,0,8.280000000000037,337
3864,407524,4,40.849999999999945,197
3865,407712,2,20.628000000000064,188
3866,407828,0,-0.70000000000001,116
3867,407863,0,-4.029999999999999,35
3868,407886,3,-6.16,23
3869,407931,0,-3.299999999999999,45
3870,408119,0,2.249999999999977,188
3871,408220,0,-1.0100000000000073,101
3872,408296,1,0.9660000000000073,76
